model_name,sample_id,feature,weight,absolute_weight,rank,predicted_class,predicted_probability,true_label
Gradient_Boosting,0,cat__cholesterol_3 <= 0.00,-0.24970502142512738,0.24970502142512738,1,1,0.8143091867608522,1
Gradient_Boosting,0,-0.06 < num__ap_hi <= 0.09,0.13210346930194605,0.13210346930194605,2,1,0.8143091867608522,1
Gradient_Boosting,0,num__weight > 0.54,0.05864916724202727,0.05864916724202727,3,1,0.8143091867608522,1
Gradient_Boosting,0,-0.09 < num__ap_lo <= -0.04,0.05096331331527935,0.05096331331527935,4,1,0.8143091867608522,1
Gradient_Boosting,0,-0.73 < num__age <= 0.10,-0.04885752568916653,0.04885752568916653,5,1,0.8143091867608522,1
Gradient_Boosting,0,cat__smoke_1 > 0.00,-0.047796713564652774,0.047796713564652774,6,1,0.8143091867608522,1
Gradient_Boosting,0,cat__alco_1 <= 0.00,0.04487212061880822,0.04487212061880822,7,1,0.8143091867608522,1
Gradient_Boosting,0,cat__cholesterol_2 <= 0.00,-0.036356310346601015,0.036356310346601015,8,1,0.8143091867608522,1
Gradient_Boosting,0,cat__gluc_2 <= 0.00,-0.015244620887012951,0.015244620887012951,9,1,0.8143091867608522,1
Gradient_Boosting,0,cat__gender_2 <= 0.00,0.011792986621829139,0.011792986621829139,10,1,0.8143091867608522,1
Gradient_Boosting,1,cat__cholesterol_3 > 0.00,0.26919092810990297,0.26919092810990297,1,1,0.852387102303759,0
Gradient_Boosting,1,-0.06 < num__ap_hi <= 0.09,0.13759118558611438,0.13759118558611438,2,1,0.852387102303759,0
Gradient_Boosting,1,num__age <= -0.73,-0.1104128427461768,0.1104128427461768,3,1,0.852387102303759,0
Gradient_Boosting,1,num__weight > 0.54,0.062154368088192836,0.062154368088192836,4,1,0.852387102303759,0
Gradient_Boosting,1,-0.09 < num__ap_lo <= -0.04,0.06183099079819208,0.06183099079819208,5,1,0.852387102303759,0
Gradient_Boosting,1,cat__smoke_1 <= 0.00,0.04589600312056289,0.04589600312056289,6,1,0.852387102303759,0
Gradient_Boosting,1,cat__alco_1 <= 0.00,0.036349258869475695,0.036349258869475695,7,1,0.852387102303759,0
Gradient_Boosting,1,cat__cholesterol_2 <= 0.00,-0.028099179038885536,0.028099179038885536,8,1,0.852387102303759,0
Gradient_Boosting,1,cat__gluc_2 <= 0.00,-0.023968095902511352,0.023968095902511352,9,1,0.852387102303759,0
Gradient_Boosting,1,cat__gluc_3 <= 0.00,0.010124364268759463,0.010124364268759463,10,1,0.852387102303759,0
Gradient_Boosting,2,num__ap_hi <= -0.06,-0.2896802619307823,0.2896802619307823,1,0,0.24158120478412182,0
Gradient_Boosting,2,cat__cholesterol_3 <= 0.00,-0.25557972602903384,0.25557972602903384,2,0,0.24158120478412182,0
